log return,90th percentile degree,mean closeness centrality,mean betweenness centrality,mean eigenvector centrality,mean clustering,Max eigenvalue stock returns,Community Stability,largest component,Resilience
0.0010601855153299091,0.20123203285420946,0.39524014661856005,0.003047701411910371,0.03355657429513003,0.4374255847048811,157.65042424950272,0.012295081967213115,482,1.0023041474654377
-0.0002074085327935434,0.19096509240246407,0.36869743313179587,0.00326326698852067,0.02727321369847148,0.4336704352627878,182.55744203152761,0.18032786885245902,478,1.0023255813953489
-5.47665948775171e-05,0.19301848049281314,0.40699324029341327,0.002944689152672307,0.030244200406106092,0.3783488289893523,149.08393373083135,0.0,484,1.0
0.0002374942449986997,0.18952772073921972,0.3952385155003787,0.003158557771574532,0.02825594544039265,0.39123977185577224,157.5681165528658,0.26844262295081966,486,1.0
-0.0005826636906765618,0.1540041067761807,0.37793328231480156,0.003336114958702976,0.029579915214350896,0.3581193856615146,161.91709101288768,0.2151639344262295,484,0.9977064220183486
-0.00048588976477061845,0.24435318275154005,0.301668669545381,0.003394313681731911,0.02750053982893173,0.4219324646594305,213.85234937340314,0.05737704918032787,448,1.0025
-0.0002784463611981018,0.18275154004106778,0.31025010239906015,0.00331616704768562,0.03036987884395515,0.42322759503634955,198.88649965143628,0.010245901639344262,452,1.0123762376237624
0.0016438542163383176,0.16016427104722794,0.3237100355557726,0.0035825894078531876,0.02757098897782252,0.35615213790193156,161.39943780680906,0.07991803278688525,466,0.9832535885167464
-0.001006354563725681,0.18275154004106778,0.21255197087796604,0.0026515137347601077,0.026287771251013104,0.3821543293613429,269.5028235016151,0.04918032786885246,383,1.0149700598802396
-0.0006685528732140673,0.16078028747433268,0.23688200974147544,0.002679028691883874,0.027441971270292714,0.35710164485112483,259.07325742594327,0.040983606557377046,398,1.0142857142857142
-0.00029043894841213405,0.22997946611909653,0.42918177858754886,0.002838421505177937,0.031897625151748606,0.35550391017443717,151.51292039127085,0.5409836065573771,488,1.0
-0.0005233753604124311,0.12997946611909653,0.3133741991328624,0.0037116967208266297,0.02825549949069744,0.3871199589334541,204.5302801989204,0.010245901639344262,465,0.9952038369304557
0.0003771055236730709,0.19507186858316222,0.43724123987869734,0.0027003099268147162,0.030471220626302024,0.34801118792138364,128.774351368077,0.5430327868852459,488,0.9977272727272727
-0.0004037738002903431,0.17104722792607804,0.2342195290368486,0.0031704191596360672,0.026734441106166608,0.3721884811239216,215.2467804214564,0.036885245901639344,410,1.0249307479224377
0.00023482856066471292,0.1806981519507187,0.3813106554288442,0.0030424720116263076,0.029852083944457368,0.41612075940661103,185.8360828675133,0.00819672131147541,477,1.0
-9.873644605107804e-05,0.16837782340862423,0.39021361414321865,0.003132445401944173,0.02921294863884036,0.36520372959893654,139.76141286945423,0.15368852459016394,483,1.0
-0.0013813156726256912,0.21560574948665298,0.3560795317351838,0.003100341732650616,0.026993946516126105,0.4452025163287078,183.28401018438558,0.1680327868852459,468,1.0047619047619047
0.0004658205621621406,0.18336755646817252,0.3773512781254547,0.0031438912085261805,0.030941903109471248,0.42275679635816954,182.78218457828694,0.29098360655737704,478,0.9976744186046511
0.0001702487937274516,0.23203285420944558,0.24697099199799782,0.0026492973002026237,0.027327854734249642,0.41150395833766906,224.40904830312007,0.022540983606557378,402,0.9943502824858758
0.0016586483304706773,0.2546201232032854,0.2503165851812265,0.0030196323461472337,0.02755177684068385,0.44956877002278534,227.0715803303924,0.03483606557377049,414,1.0191256830601092
0.0008630837064278588,0.24702258726899387,0.4084010705960665,0.0028194259683845,0.033032402325071084,0.408005328754084,178.681329689635,0.006147540983606557,479,1.0023201856148491
2.1032304007035218e-05,0.16632443531827515,0.3562292349367921,0.003419768047353016,0.027585673593206086,0.3481823966843176,144.50822886315146,0.0020491803278688526,476,0.985981308411215
0.0012137760927385592,0.18480492813141686,0.2611414398031509,0.0034750923318152146,0.0256457434439962,0.37929529106302795,181.65358518384048,0.006147540983606557,433,1.0104166666666667
0.0003131285978339863,0.16550308008213557,0.38460466480955824,0.003031580313683671,0.03009110812952899,0.39938834798157913,192.49755934333515,0.1987704918032787,478,1.0046620046620047
-0.0004421947737566495,0.2264887063655031,0.26635527926555835,0.002982697542154161,0.027009476055394544,0.4035049084264401,251.35345175307864,0.08811475409836066,421,1.0295698924731183
-0.0006178337974027593,0.17453798767967146,0.40947756408985114,0.003014524157128033,0.03175033771428601,0.35607576846995803,137.44584131877127,0.006147540983606557,487,0.9977220956719818
-1.9869786845355655e-05,0.18131416837782344,0.3198544601292348,0.003662034734023005,0.026555638899901993,0.3901602872451743,180.48927531192675,0.05327868852459016,466,0.9952153110047847
0.0006663631046949687,0.18480492813141686,0.38589596768986434,0.003029259983756305,0.028812155065373185,0.38257439505227003,162.75519158105976,0.030737704918032786,478,0.9930232558139535
0.0012969669552081644,0.13963039014373718,0.325773800367051,0.0037016535017380305,0.03070849558183366,0.3678435697874397,162.74335902894842,0.0020491803278688526,471,0.9976359338061466
-0.00015943898015181092,0.20123203285420946,0.3267355119511208,0.0034163568160418883,0.02718876071407937,0.46903225193161646,185.01929580984302,0.42008196721311475,463,1.0048309178743962
0.0006716394772664534,0.20533880903490762,0.390877545422496,0.0031853800928990836,0.02702008392337505,0.3992942095656829,167.08926155096975,0.5327868852459017,485,1.002288329519451
0.0009879804111976695,0.2963039014373717,0.4076928487502022,0.003011667034456276,0.029553833014037908,0.3688570344646313,171.46286749841502,0.2766393442622951,484,1.0
0.00019054248275766737,0.22176591375770022,0.40678664100730544,0.003077779121491228,0.028756771249024957,0.33174432134240533,153.69751149525732,0.02663934426229508,487,1.0
0.0002099663895734915,0.2607802874743327,0.4473950574563714,0.0026187001137723564,0.030996972061049656,0.3302871122279145,147.03689495587773,0.4323770491803279,488,1.0
0.00027540745237751194,0.2073921971252567,0.29238112934337795,0.0034117334720821365,0.027011239012992155,0.3720131751030922,187.37822241356236,0.030737704918032786,445,0.982367758186398
0.00029341936076899655,0.23408624229979466,0.4443980961832082,0.0026348038961040766,0.030027492353335888,0.3293732775655973,140.13709830865258,0.6536885245901639,488,1.0
0.00023942475045778065,0.24640657084188913,0.41775977186152696,0.0029273732576919633,0.02786898765131121,0.337778192578915,142.33733556035546,0.5266393442622951,487,1.0
-0.0005365208737921638,0.19363449691991788,0.3728300465026217,0.003234158969058712,0.02682304247119033,0.3845444119829861,153.15175018917174,0.32991803278688525,479,1.0046403712296983
0.0002191961436924438,0.24825462012320337,0.3663737837737559,0.003274435740782992,0.02858279603468294,0.35589662976432074,171.4848781167506,0.20901639344262296,475,0.9976580796252927
-0.0006172543281135281,0.23819301848049282,0.27382168044504956,0.00344165533860817,0.027631174200418072,0.37898135670852173,209.72881354151284,0.00819672131147541,436,1.0025773195876289
-0.00013356301077185935,0.16283367556468176,0.3456944476423398,0.003307855418095055,0.027212328441758585,0.35543703524404124,173.36689709230697,0.02459016393442623,469,0.997624703087886
-0.0003448211942824494,0.2813141683778234,0.2443188241377138,0.0015307597480523428,0.028272844571921217,0.40359833499476194,296.2570024772594,0.5799180327868853,361,1.0319488817891374
-0.0005197676969582004,0.21006160164271048,0.2880112165844713,0.002132106148929718,0.029080289839342716,0.3825441305193353,280.3581129357741,0.03483606557377049,406,1.0279329608938548
-5.5056202875481154e-05,0.19774127310061604,0.3126189126442647,0.0035230746768057466,0.026063024011814463,0.3586424718861436,168.1444029898748,0.0389344262295082,459,1.0
-0.0007805315198455644,0.1704312114989733,0.40573422455488173,0.003031770788528455,0.029728914205720977,0.34068001745736026,159.0698340207589,0.01639344262295082,486,1.0
-0.0006800988276798482,0.17659137577002054,0.4253241717719566,0.002854040442450207,0.03706231601138918,0.3438502158480148,140.14802453131287,0.0020491803278688526,488,1.0
-2.7491852905757175e-05,0.13408624229979468,0.3936730005416477,0.0031991635453034375,0.03034484886194217,0.30598221935299025,122.63080426500923,0.020491803278688523,487,1.0
-0.0004184233892119611,0.1648870636550308,0.27963984502819483,0.003490849796247327,0.025423649452846375,0.3569299169765445,186.75086881713403,0.3360655737704918,444,0.9974683544303797
0.000889788125435294,0.18131416837782344,0.26134297543391083,0.0028474950341476376,0.027530956117572374,0.39200300534590715,278.7041917948007,0.00819672131147541,415,1.008174386920981
0.0007597638421141605,0.11088295687885011,0.37803343927476196,0.0033058294583823544,0.028962090228778777,0.33180062133471794,109.15754022838252,0.35450819672131145,484,1.0
-0.00016038678632217024,0.2640657084188912,0.26668480889664264,0.0031022811128884145,0.02777912455022202,0.3933452691938556,229.91412461551187,0.11885245901639344,423,1.0213333333333334
-0.0006050017080659959,0.21149897330595482,0.44847945236412934,0.0025888475108262437,0.0312143912484278,0.32464488760695354,130.3613043237328,0.12704918032786885,488,1.0
0.00030752335867664544,0.16899383983572897,0.40870986151946287,0.0030155631108268535,0.029479495946511447,0.32600258497851453,132.57357927420546,0.03278688524590164,487,1.0
-0.00039848892674519356,0.17864476386036962,0.432705165030464,0.0027171582926305907,0.03593705049173442,0.33918030468937627,122.49649331619452,0.29508196721311475,487,1.0
0.0007263249729607559,0.20800821355236143,0.3274635911600497,0.0037258957547105123,0.026823133596404213,0.35749661081157896,177.78850331871317,0.0471311475409836,470,1.004739336492891
-0.00057729039670453,0.18275154004106778,0.407206127763883,0.0030546970334824303,0.029732957974710185,0.3138022338024961,135.6942661734246,0.0,487,1.0
-0.0002839348816667508,0.17864476386036962,0.31591592483583,0.003663021740036884,0.028116315779089365,0.34586503286721326,214.90282909485515,0.16598360655737704,462,1.0048309178743962
-0.0009442727944842213,0.1868583162217659,0.37731103649605463,0.0031986094366640667,0.02838436640415891,0.34437549489041913,182.31118326404422,0.4487704918032787,479,1.0046403712296983
-0.0007165793800734083,0.17104722792607804,0.23056754996279163,0.0024913763379818894,0.02648594835822097,0.32813818959493324,221.56909157179794,0.24385245901639344,389,1.0117302052785924
0.0002178268365836534,0.18275154004106778,0.34125548836256603,0.003253293033011992,0.028575205083650766,0.4218691341044823,224.96766730569587,0.20491803278688525,465,1.0
-0.0013129769818221503,0.16632443531827515,0.27271073164474685,0.0036437318330287813,0.02374557754770398,0.40715674473413366,222.40436386406742,0.055327868852459015,445,1.0075757575757576
0.0003092874691824479,0.17248459958932238,0.3436261293773701,0.0031386271764521556,0.028749531947737036,0.40513610817719503,218.7162233921683,0.3012295081967213,463,0.9975903614457832
0.0006924418542862736,0.17720739219712528,0.32028294645258437,0.003320011176371256,0.028271445771172205,0.4143227822164891,249.80453542210063,0.03483606557377049,457,1.0098039215686274
0.00135616414605898,0.20944558521560575,0.2848077613547987,0.0034373956284430057,0.028479156376060345,0.41864531654416504,240.8131350976899,0.19262295081967212,441,1.0076335877862594
-0.0008130785798641083,0.19363449691991788,0.2987846849798056,0.003182574917912268,0.02824996761833192,0.41534375198776147,237.16596918257085,0.13729508196721313,442,0.9949238578680203
0.0006228267036519437,0.20944558521560575,0.2037788221762723,0.0029437194625534075,0.026821282614236698,0.36737571035954025,265.47014248981446,0.06762295081967214,384,1.0327380952380953
-0.0011379471249161398,0.20944558521560575,0.2223690808854556,0.0026075140456150543,0.02606723396877298,0.38087264620918326,243.91547764698575,0.006147540983606557,387,1.0265486725663717
-0.0015845452746504917,0.18131416837782344,0.3254627698605909,0.003745185661718615,0.0294704212837805,0.42358090264214654,231.6507603840852,0.00819672131147541,471,1.0070921985815602
0.00015467752002249868,0.22587268993839837,0.25797292789156817,0.002246512267064849,0.0286430789853336,0.37495379729079736,261.2310850029324,0.012295081967213115,394,1.0289017341040463
-0.00024776356954818543,0.1971252566735113,0.29343668513561316,0.0037168049098458313,0.027124145385572198,0.3997338485782807,212.75893828506474,0.0,455,1.0073710073710074
5.8843179156299204e-05,0.19301848049281314,0.3957181234964604,0.0028818324538936587,0.029678971784288927,0.38428323395262576,167.0110044906309,0.0,478,1.0023255813953489
0.0007856310253966525,0.1868583162217659,0.3719366846473556,0.0031619690028856593,0.027089106797216767,0.3607664015921281,157.5234490618373,0.4364754098360656,476,1.0
0.001849108845527646,0.20328542094455854,0.18983807985184467,0.0012953501557945706,0.02585653809828651,0.3498589351876352,279.7249911229562,0.05122950819672131,324,1.0289855072463767
-0.00020988652391675148,0.3203285420944559,0.47612722430191406,0.0023318969452129235,0.031058216208046333,0.3289040249077659,148.78292068080734,0.02663934426229508,488,1.0
-0.0008309328736788657,0.13141683778234087,0.38355660800092245,0.003205570426446165,0.03013146538355704,0.30426679446511573,116.86006689810581,0.21311475409836064,483,0.9954022988505747
0.0007501766841668923,0.23613963039014374,0.3238947973594735,0.003663368057936491,0.027833917900463478,0.37199122270874463,195.1854485868898,0.10040983606557377,466,1.0047846889952152
0.0004974190025558345,0.2285420944558522,0.24675394514388874,0.0026833576656289594,0.027287072649181367,0.3823325713944558,230.10978887116386,0.03278688524590164,400,1.0198863636363635
0.0002604643531938206,0.16078028747433268,0.34727446975084897,0.0036522858851490707,0.02728786014544316,0.3186707536192916,156.61756991962537,0.0020491803278688526,478,0.9906976744186047
0.00011551787451084964,0.20533880903490762,0.33164407055228395,0.003595333906558721,0.02645398415755691,0.35325395358018047,166.64687616033635,0.22745901639344263,469,0.995249406175772
-5.64337018969704e-06,0.18275154004106778,0.3789263313368799,0.003357292298263936,0.029242625336779435,0.3557934402122711,148.25013654975362,0.045081967213114756,484,0.9977064220183486
0.0004648520365417699,0.26283367556468173,0.28805572263560364,0.0033603052639905157,0.02699910280281042,0.40768370191154063,209.37949486664337,0.006147540983606557,441,1.0
0.0012401774273911653,0.1293634496919918,0.38165269061049845,0.003323249248732581,0.030448213824491546,0.3802496207980291,163.33468348537562,0.39344262295081966,486,0.997716894977169
-0.0005050932806850182,0.16632443531827515,0.35643981434197214,0.0030203596137364083,0.03232234450207822,0.39973258951184093,176.56804769364018,0.02459016393442623,466,0.9976076555023924
0.0002643425123048365,0.25728952772073926,0.3261036447014448,0.0031995618108879853,0.028706247198794988,0.4034279892681338,191.02969621930316,0.06762295081967214,455,0.9975429975429976
0.0009057364569782514,0.23613963039014374,0.358900363056836,0.003133380460273112,0.027938839801538762,0.42370720143322094,180.1545627846049,0.006147540983606557,469,1.002375296912114
0.00018004906903854888,0.23059548254620127,0.4567114418733079,0.0024797054247651376,0.03404098804450252,0.33711536178038787,133.8144888972441,0.0020491803278688526,487,1.0
0.0021691758930778935,0.23675564681724848,0.23994820849666132,0.0031053633421949155,0.0272962786966722,0.4037626656386389,240.57979096275653,0.1168032786885246,410,1.011049723756906
0.0005412113159938176,0.188911704312115,0.4164940731629133,0.0028334518433185784,0.034118790255540814,0.35169708839577946,139.9477543698591,0.17827868852459017,484,0.9977064220183486
-0.0008402409370222682,0.20944558521560575,0.3614353181286611,0.003133224617218288,0.03030806773439651,0.45939135460004166,292.2328661112137,0.014344262295081968,469,0.997624703087886
0.0010601731400237402,0.18275154004106778,0.2809523646283682,0.0028318760968753676,0.02858174320594422,0.36684539668890787,268.47894663013574,0.23565573770491804,424,0.9946808510638298
0.00017963366886403619,0.16221765913757702,0.40237093965694615,0.003076203375048017,0.030762415898284025,0.33331839520526957,151.64649476653875,0.0,486,1.0
-0.00011897788838101549,0.2531827515400411,0.27884925892808576,0.003597671552381067,0.028881690314801638,0.4682894451505079,242.63835997068665,0.0389344262295082,441,1.0
-0.0010661536352519752,0.19301848049281314,0.15964140940035584,0.0036459136357963056,0.02543269983406254,0.3714068475435137,227.60675239150197,0.0430327868852459,373,0.9969230769230769
